Date,High,Low,SPY Close
9/20/2016,214.5899963,213.3800049,199.2762604
9/21/2016,216.0299988,213.4400024,201.5172119
9/22/2016,217.5299988,216.7100067,202.7870636
9/23/2016,216.8800049,215.8800049,201.6759338
9/26/2016,215.2299957,214.0099945,200.0419312
9/27/2016,215.6799927,213.6199951,201.2837982
9/28/2016,216.8200073,214.7100067,202.2828674
9/29/2016,216.8699951,214.0399933,200.4527893
9/30/2016,217.1199951,215.3600006,201.9653931
10/3/2016,216.0399933,215.0399933,201.4798279
10/4/2016,216.1699982,213.9900055,200.4527893
10/5/2016,216.1300049,215.3300018,201.3398132
10/6/2016,216.0399933,214.7400055,201.4798279
10/7/2016,216.3000031,214.1900024,200.7889099
10/10/2016,216.6999969,215.9900055,201.8347015
10/11/2016,215.7400055,212.5800018,199.2855835
10/12/2016,214.3200073,213.0099945,199.5470428
10/13/2016,213.5899963,211.2100067,198.8934326
10/14/2016,214.6900024,213.0299988,198.99617
10/17/2016,213.3899994,212.1699982,198.3051758
10/18/2016,214.3099976,213.2700043,199.5470428
10/19/2016,214.6399994,213.6000061,200.0792847
10/20/2016,214.5299988,213.1100006,199.7057648
10/21/2016,214.0800018,212.7599945,199.7991486
10/24/2016,215.3200073,214.4799957,200.648819
10/25/2016,214.9799957,213.9799957,199.9765625
10/26/2016,214.4199982,212.9299927,199.575058
10/27/2016,214.6199951,213.0800018,199.0428619
10/28/2016,213.9299927,211.7100067,198.4545593
10/31/2016,213.1900024,212.3600006,198.463913
11/1/2016,212.9900055,209.6000061,197.0259705
11/2/2016,211.1000061,209.2299957,195.8401489
11/3/2016,210.2400055,208.4600067,194.9437408
11/4/2016,209.8899994,208.3800049,194.7290344
11/7/2016,213.1900024,208.5500031,199.0241241
11/8/2016,214.7700043,212.3800049,199.920517
11/9/2016,217.1000061,212.3399963,202.0401154
11/10/2016,218.3099976,215.2200012,202.5442963
11/11/2016,216.6999969,215.3200073,202.0774536
11/14/2016,217.2700043,215.7200012,202.2361755
11/15/2016,218.2799988,216.8000031,203.8141785
11/16/2016,218.1399994,217.4199982,203.431366
11/17/2016,219.0599976,217.9199982,204.4771423
11/18/2016,219.2700043,218.2899933,204.0196075
11/21/2016,220.1799927,219,205.5602417
11/22/2016,220.7899933,219.7299957,205.9617615
11/23/2016,220.7599945,219.75,206.0738068
11/25/2016,221.5599976,221.0099945,206.8394623
11/28/2016,221.4799957,220.3600006,205.8683624
11/29/2016,221.4400024,220.1699982,206.2698517
11/30/2016,221.8200073,220.3099976,205.7750244
12/1/2016,220.7299957,219.1499939,205.0186768
12/2/2016,220.25,219.2599945,205.1213837
12/5/2016,221.3999939,220.4199982,206.3539276
12/6/2016,221.7400055,220.6600037,207.0075378
12/7/2016,224.6699982,221.3800049,209.7153473
12/8/2016,225.6999969,224.2599945,210.2288818
12/9/2016,226.5299988,225.3699951,211.498764
12/12/2016,226.9600067,225.7599945,211.2559967
12/13/2016,228.3399963,227,212.6659393
12/14/2016,228.2299957,225.3699951,210.9105225
12/15/2016,227.8099976,225.8899994,211.7788849
12/16/2016,226.0800018,224.6699982,211.3646698
12/19/2016,226.0200043,225.0800018,211.8248901
12/20/2016,226.5700073,225.8800049,212.6420441
12/21/2016,226.4499969,225.7700043,212.0503235
12/22/2016,225.7400055,224.9199982,211.6839905
12/23/2016,225.7200012,225.2100067,211.9939728
12/27/2016,226.7299957,226,212.5199585
12/28/2016,226.5899963,224.2700043,210.7635651
12/29/2016,224.8899994,223.8399963,210.7165985
12/30/2016,224.8300018,222.7299957,209.9464417
1/3/2017,225.8300018,223.8800049,211.5525513
1/4/2017,226.75,225.6100006,212.8111115
1/5/2017,226.5800018,225.4799957,212.6420441
1/6/2017,227.75,225.8999939,213.4028168
1/9/2017,227.0700073,226.4199982,212.6984406
1/10/2017,227.4499969,226.0099945,212.6984406
1/11/2017,227.1000061,225.5899963,213.2994995
1/12/2017,226.75,224.9600067,212.7641449
1/13/2017,227.3999939,226.6900024,213.2525177
1/17/2017,226.7799988,225.8000031,212.5011444
1/18/2017,226.8000031,225.8999939,212.9707794
1/19/2017,227,225.4100037,212.1818237
1/20/2017,227.3099976,225.9700012,212.9613647
1/23/2017,226.8099976,225.2700043,212.4071808
1/24/2017,228.0800018,226.2700043,213.7691193
1/25/2017,229.5700073,228.5099945,215.6194
1/26/2017,229.7100067,229.0099945,215.3940125
1/27/2017,229.5899963,228.7599945,215.0558777
1/30/2017,228.1999969,226.4100037,213.7221527
1/31/2017,227.6000061,226.3200073,213.7033997
2/1/2017,228.5899963,226.9400024,213.7879028
2/2/2017,228.1000061,226.8200073,213.928772
2/3/2017,229.5500031,228.4600067,215.4033966
2/6/2017,229.3300018,228.5399933,215.0182953
2/7/2017,229.6600037,228.7200012,215.0276947
2/8/2017,229.3899994,228.3099976,215.3094635
2/9/2017,230.9499969,229.2400055,216.5868073
2/10/2017,231.7700043,230.6199951,217.4414978
2/13/2017,233.0700073,232.0500031,218.6249695
2/14/2017,233.7100067,232.1600037,219.4984436
2/15/2017,235.1399994,233.3899994,220.6442871
2/16/2017,235.1600037,233.8500061,220.4564667
2/17/2017,235.0899963,233.9299927,220.8039703
2/21/2017,236.6900024,235.5099945,222.1188965
2/22/2017,236.5399933,235.8300018,221.9216461
2/23/2017,236.8999939,235.5599976,222.0719147
2/24/2017,236.7899933,235.4100037,222.353714
2/27/2017,237.3099976,236.3500061,222.7012177
2/28/2017,236.9499969,236.0200043,222.1000977
3/1/2017,240.3200073,238.3699951,225.2089539
3/2/2017,239.5700073,238.2100067,223.7907257
3/3/2017,238.6100006,237.7299957,223.9316254
3/6/2017,238.1199951,237.0099945,223.2647705
3/7/2017,237.7700043,236.7599945,222.5978851
3/8/2017,237.6399994,236.3999939,222.1846161
3/9/2017,237.2400055,235.7400055,222.4664001
3/10/2017,238.0200043,236.5899963,223.2459412
3/13/2017,237.8600006,237.2400055,223.3586731
3/14/2017,237.2400055,236.1900024,222.503952
3/15/2017,239.4400024,237.2899933,224.4293823
3/16/2017,239.1999969,238.1000061,223.9879761
3/17/2017,237.9700012,237.0299988,223.5945892
3/20/2017,237.3600006,236.3200073,223.34935
3/21/2017,237.6100006,233.5800018,220.4816284
3/22/2017,234.6100006,233.0500031,221.0004578
3/23/2017,235.3399963,233.6000061,220.7646637
3/24/2017,235.0399933,232.9600067,220.6042633
3/27/2017,233.9199982,231.6100006,220.3778687
3/28/2017,235.8099976,233.1399994,221.9815216
3/29/2017,235.8099976,234.7299957,222.1890411
3/30/2017,236.5200043,235.2700043,222.8965454
3/31/2017,236.5099945,235.6799927,222.3777313
4/3/2017,236.0299988,233.9100037,221.9909515
4/4/2017,235.5800018,234.5599976,222.1324158
4/5/2017,237.3899994,234.5399933,221.4721527
4/6/2017,236.0399933,234.4299927,222.0947571
4/7/2017,236,234.6399994,221.8683014
4/10/2017,236.2599945,234.7299957,222.0003967
4/11/2017,235.1799927,233.3399963,221.7362671
4/12/2017,234.9600067,233.7700043,220.7646637
4/13/2017,234.4900055,232.5099945,219.3307953
4/17/2017,234.5700073,232.8800049,221.2740326
4/18/2017,234.4900055,233.0800018,220.6136932
4/19/2017,234.9499969,233.1799927,220.2080841
4/20/2017,235.8500061,233.7799988,222.0003967
4/21/2017,235.3099976,234.1300049,221.2928925
4/24/2017,237.4100037,234.5599976,223.7266541
4/25/2017,238.9499969,237.8099976,225.0284271
4/26/2017,239.5299988,238.3500061,224.8869476
4/27/2017,238.9499969,237.9799957,225.075592
4/28/2017,238.9299927,237.9299927,224.5850983
5/1/2017,239.1699982,238.1999969,225.1510468
5/2/2017,238.9799957,238.3000031,225.2359467
5/3/2017,238.8800049,237.6999969,224.9624023
5/4/2017,238.9199982,237.7799988,225.2265472
5/5/2017,239.7200012,238.6799927,226.1132507
5/8/2017,239.9199982,239.1699982,226.075531
5/9/2017,240.1900024,239.0399933,225.867981
5/10/2017,239.8699951,239.1499939,226.2736053
5/11/2017,239.5700073,238.1300049,225.8114014
5/12/2017,239.4299927,238.6699982,225.4340363
5/15/2017,240.4400024,239.4499969,226.679245
5/16/2017,240.6699982,239.6300049,226.4716949
5/17/2017,240.0800018,235.75,222.453186
5/18/2017,237.75,235.4299927,223.34935
5/19/2017,239.0800018,237.2700043,224.8020325
5/22/2017,239.7100067,238.8200073,225.9434509
5/23/2017,240.2400055,239.5099945,226.4434204
5/24/2017,240.7299957,239.9299927,226.9716797
5/25/2017,242.0800018,240.9600067,228.0564575
5/26/2017,241.8999939,241.4499969,228.0093079
5/30/2017,241.7899933,241.1600037,227.8112183
5/31/2017,241.8800049,240.6399994,227.7546234
6/1/2017,243.3800049,241.6399994,229.5657806
6/2/2017,244.3500061,243.0800018,230.3298798
6/5/2017,244.3000031,243.7599945,230.1600952
6/6/2017,243.9799957,243.1199951,229.4242706
6/7/2017,243.9199982,242.8300018,229.8488007
6/8/2017,244.3300018,243.1699982,229.9619904
6/9/2017,245.0099945,241.9499969,229.6129761
6/12/2017,243.4199982,242.3800049,229.5657806
6/13/2017,244.6100006,243.5800018,230.6883698
6/14/2017,244.8699951,243.2899933,230.3959045
6/15/2017,243.9100037,242.3600006,229.9525757
6/16/2017,242.8300018,241.6300049,230.0028076
6/19/2017,244.7299957,243.4799957,231.9176025
6/20/2017,244.2599945,242.9900055,230.3535309
6/21/2017,243.5899963,242.4100037,230.2966461
6/22/2017,243.5299988,242.6399994,230.1923676
6/23/2017,243.5099945,242.4700012,230.4672699
6/26/2017,244.3800049,243.0500031,230.6189423
6/27/2017,243.3800049,241.3099976,228.7610168
6/28/2017,243.7200012,242.2299957,230.8085175
6/29/2017,243.7200012,239.9600067,228.7799683
6/30/2017,242.7100067,241.5800018,229.206543
7/3/2017,243.3800049,242.2100067,229.5951996
7/5/2017,243.0099945,241.6999969,230.1260223
7/6/2017,242.0299988,240.3399963,228.021637
7/7/2017,242.2799988,240.5599976,229.5003967
7/10/2017,242.8000031,241.7599945,229.7468414
7/11/2017,242.5500031,240.8500061,229.5762177
7/12/2017,244.1999969,243.3000031,231.3014374
7/13/2017,244.5500031,243.7599945,231.6900787
7/14/2017,245.9700012,244.3099976,232.7707062
7/17/2017,245.9100037,245.3300018,232.7422791
7/18/2017,245.7200012,244.6699982,232.865509
7/19/2017,247,246.0099945,234.126236
7/20/2017,247.4199982,246.4700012,234.2304993
7/21/2017,246.9100037,246.1799927,234.0219879
7/24/2017,246.9799957,246.2799988,233.9650879
7/25/2017,247.8000031,247.1600037,234.533844
7/26/2017,247.7899933,247.1300049,234.543335
7/27/2017,248,245.6799927,234.3252869
7/28/2017,247.0599976,246.1300049,234.0503998
7/31/2017,247.4799957,246.5299988,233.9177094
8/1/2017,247.5,246.7200012,234.4390717
8/2/2017,247.6000061,246.3699951,234.5528107
8/3/2017,247.3399963,246.6399994,234.0978088
8/4/2017,247.7899933,246.9700012,234.5243835
8/7/2017,247.8699951,247.3699951,234.9604034
8/8/2017,248.9100037,246.8300018,234.3821716
8/9/2017,247.3099976,246.0599976,234.3726959
8/10/2017,246.4400024,243.6999969,231.0644684
8/11/2017,244.8000031,243.75,231.4056854
8/14/2017,246.7899933,245.5500031,233.699646
8/15/2017,247,246.1600037,233.6712341
8/16/2017,247.5700073,246.4499969,234.0788574
8/17/2017,246.6000061,243.0899963,230.4293518
8/18/2017,244.1900024,242.1999969,230.0691528
8/21/2017,243.1999969,241.8300018,230.2492371
8/22/2017,245.6199951,243.5500031,232.6569519
8/23/2017,245.0500031,244.1600037,231.8228302
8/24/2017,245.1799927,243.75,231.2825165
8/25/2017,245.6100006,244.3899994,231.8228302
8/28/2017,245.1999969,244.0899963,231.8322906
8/29/2017,245.1499939,242.9299927,232.097702
8/30/2017,246.3200073,244.6199951,233.1972656
8/31/2017,247.7700043,246.0500031,234.6002197
9/1/2017,248.3300018,247.6699982,234.9319763
9/5/2017,247.5200043,244.9499969,233.2446442
9/6/2017,247.2799988,246.2299957,234.0408936
9/7/2017,247.2700043,246.3999939,234.0124969
9/8/2017,247.1100006,246.3000031,233.7375946
9/11/2017,249.3000031,248.0200043,236.2305908
9/12/2017,250.0899963,249.4199982,237.0268707
9/13/2017,250.2100067,249.5899963,237.140625
9/14/2017,250.3200073,249.6000061,237.0648041
9/15/2017,249.2899933,248.5700073,237.3839111
9/18/2017,250.1199951,249.2799988,237.8887939
9/19/2017,250.0700073,249.6000061,238.1269531
9/20/2017,250.1900024,248.9199982,238.2126923
9/21/2017,249.9799957,249.1900024,237.5744324
9/22/2017,249.6300049,249.0200043,237.6220856
9/25/2017,249.5500031,248.0800018,237.1362457
9/26/2017,249.6999969,248.8099976,237.279129
9/27/2017,250.4900055,248.8699951,238.2031708
9/28/2017,250.4400024,249.6300049,238.4889526
9/29/2017,251.3200073,250.1300049,239.3272858
10/2/2017,252.3200073,251.2899933,240.3656311
10/3/2017,252.8899994,252.2299957,240.8800354
10/4/2017,253.4400024,252.5599976,241.1658478
10/5/2017,254.6799927,253.1999969,242.5947876
10/6/2017,254.6999969,253.8500061,242.3184814
10/9/2017,254.6999969,253.6499939,241.9184113
10/10/2017,255.0500031,253.9799957,242.5566559
10/11/2017,255.0200043,254.3200073,242.9376984
10/12/2017,255.0599976,254.3699951,242.5756989
10/13/2017,255.2700043,254.6399994,242.871048
10/16/2017,255.5099945,254.8200073,243.1949005
10/17/2017,255.5200043,254.9799957,243.3663788
10/18/2017,255.9499969,255.5,243.604538
10/19/2017,255.8300018,254.3500061,243.6712189
10/20/2017,257.1400146,255.7700043,244.9286804
10/23/2017,257.5100098,256.019989,243.976059
10/24/2017,256.8299866,256.1499939,244.4047394
10/25/2017,256.3099976,254,243.1949005
10/26/2017,256.2999878,255.4799957,243.5092773
10/27/2017,257.8900146,255.6300049,245.5002594
10/30/2017,257.6000061,256.4100037,244.5857391
10/31/2017,257.4400024,256.8099976,244.9667511
11/1/2017,258.4299927,257.0700073,245.2906647
11/2/2017,257.75,256.1900024,245.3859406
11/3/2017,258.5,257.2999878,246.2052155
11/6/2017,259,258.2200012,246.5862579
11/7/2017,259.3500061,258.0899963,246.4147949
11/8/2017,259.2200012,258.1499939,246.8339081
11/9/2017,258.3900146,256.3599854,245.9384613
11/10/2017,258.2900085,257.3699951,245.8622437
11/13/2017,258.5899963,257.269989,246.0908661
11/14/2017,257.8500061,256.519989,245.5193024
11/15/2017,257.2200012,255.6300049,244.290451
11/16/2017,259.0400085,257.4700012,246.367157
11/17/2017,258.5899963,257.769989,245.6431427
11/20/2017,258.519989,257.8599854,246.0622711
11/21/2017,260.2000122,258.2600098,247.6722412
11/22/2017,260.1499939,259.5700073,247.4531555
11/24/2017,260.480011,260.1600037,248.0246887
11/27/2017,260.75,260,247.9008636
11/28/2017,262.8999939,260.6499939,250.415802
11/29/2017,263.6300049,262.2000122,250.263382
11/30/2017,266.0499878,263.6700134,252.454422
12/1/2017,265.3099976,260.7600098,251.9304657
12/4/2017,266.7999878,264.0799866,251.6256409
12/5/2017,265.1499939,263.0400085,250.7206116
12/6/2017,263.730011,262.7099915,250.76828
12/7/2017,264.4299927,262.9400024,251.5589294
12/8/2017,265.519989,264.0299988,252.9307404
12/11/2017,266.3800049,265.480011,253.6928253
12/12/2017,267.3200073,266.3500061,254.1405334
12/13/2017,267.5599976,266.6499939,254.1119843
12/14/2017,267.2200012,265.6000061,253.0736237
12/15/2017,267.0400085,265.3900146,255.1810913
12/18/2017,268.6000061,267.980011,256.7992249
12/19/2017,268.5299988,267.0899963,255.8130035
12/20/2017,268.3299866,266.6900024,255.6789246
12/21/2017,268.3900146,267.2999878,256.2055359
12/22/2017,267.6400146,266.8999939,256.1385498
12/26/2017,267.4400024,266.8900146,255.8321686
12/27/2017,267.730011,267.0100098,255.956604
12/28/2017,267.9200134,267.4500122,256.4832458
12/29/2017,268.5499878,266.6400146,255.5161743
1/2/2018,268.8099976,267.3999939,257.3450012
1/3/2018,270.6400146,268.9599915,258.9727173
1/4/2018,272.1600037,270.5400085,260.0642395
1/5/2018,273.5599976,271.9500122,261.7973022
1/8/2018,274.1000061,272.980011,262.2760925
1/9/2018,275.25,274.0799866,262.8697205
1/10/2018,274.4200134,272.9200134,262.4675293
1/11/2018,276.1199951,274.5599976,264.3825073
1/12/2018,278.1099854,276.0799866,266.1060486
1/16/2018,280.0899963,276.1799927,265.1964417
1/17/2018,280.0499878,276.9700012,267.7241211
1/18/2018,279.9599915,278.5799866,267.2742004
1/19/2018,280.4100037,279.1400146,268.4901733
1/22/2018,282.6900024,280.1099854,270.6732788
1/23/2018,283.6199951,282.3699951,271.2477722
1/24/2018,284.7000122,281.8399963,271.1424561
1/25/2018,284.269989,282.3999939,271.2573242
1/26/2018,286.6300049,283.9599915,274.3978577
1/29/2018,286.4299927,284.5,272.5786743
1/30/2018,284.7399902,281.2200012,269.7828369
1/31/2018,283.2999878,280.6799927,269.9167786
2/1/2018,283.0599976,280.6799927,269.6104736
2/2/2018,280.230011,275.4100037,263.7410583
2/5/2018,275.8500061,263.3099976,252.7106628
2/6/2018,269.7000122,258.7000122,257.6896973
2/7/2018,272.3599854,267.5799866,256.291748
2/8/2018,268.1700134,257.5899963,246.6785583
2/9/2018,263.6099854,252.9199982,250.3840485
2/12/2018,267.0100098,261.6600037,254.0608215
2/13/2018,266.6199951,263.3099976,254.6927338
2/14/2018,270,264.2999878,258.1301575
2/15/2018,273.0400085,268.769989,261.4238586
2/16/2018,275.3200073,272.269989,261.5004883
2/20/2018,273.6700134,270.5,259.8631897
2/21/2018,274.7200012,269.9400024,258.5705566
2/22/2018,273.0499878,269.6400146,258.9057007
2/23/2018,274.7099915,271.25,263.0324707
2/26/2018,278.0100098,275.2600098,266.0868835
2/27/2018,278.9200134,274.3599854,262.7644043
2/28/2018,276.1900024,271.2900085,260.1025391
3/1/2018,273.1700134,266,256.3204956
3/2/2018,269.7200012,264.8200073,257.6418152
3/5/2018,272.8900146,267.6099854,260.6195679
3/6/2018,273.3900146,271.1799927,261.2802734
3/7/2018,273.1799927,270.2000122,261.1845703
3/8/2018,274.2399902,272.4200134,262.4484253
3/9/2018,278.8699951,275.3399963,267.015686
3/12/2018,279.9100037,278.0799866,266.680542
3/13/2018,280.4100037,276.0299988,264.9570313
3/14/2018,278.019989,274.6700134,263.5973511
3/15/2018,276.6099854,274.4299927,263.3101501
3/16/2018,275.3900146,274.1400146,263.5957031
3/19/2018,274.3999939,268.6199951,260.0291138
3/20/2018,271.6700134,270.1799927,260.471405
3/21/2018,273.269989,270.1900024,259.9714661
3/22/2018,268.8699951,263.3599854,253.4729156
3/23/2018,264.5400085,257.8299866,248.0702515
3/26/2018,265.4299927,259.4100037,254.8572235
3/27/2018,266.769989,258.8399963,250.5216522
3/28/2018,262.6400146,258.5799866,249.7813721
3/29/2018,265.2600098,259.8399963,252.9730225
4/2/2018,263.1300049,254.6699982,247.5126648
4/3/2018,261.3099976,256.8399963,250.6850586
4/4/2018,264.3599854,256.6000061,253.367157
4/5/2018,266.6400146,264.3200073,255.3667297
4/6/2018,265.1099854,258,249.6756439
4/9/2018,264.8399963,259.9400024,250.9061279
4/10/2018,266.0400085,262.980011,254.8956299
4/11/2018,265.6400146,263.3900146,253.5594635
4/12/2018,267,265.0599976,255.6455231
4/13/2018,267.5400085,264.0100098,254.8956299
4/16/2018,268.2000122,266.0700073,256.9913635
4/17/2018,270.8699951,268.75,259.7407532
4/18/2018,271.2999878,269.8699951,259.9330444
4/19/2018,269.8800049,267.7200012,258.4910583
4/20/2018,269.0599976,265.6099854,256.2991943
4/23/2018,267.8900146,265.3500061,256.2607422
4/24/2018,267.980011,261.2799988,252.8096008
4/25/2018,264.1300049,260.8500061,253.434433
4/26/2018,267.25,264.2900085,256.0108032
4/27/2018,267.3399963,265.5,256.2511597
4/30/2018,267.8900146,264.4299927,254.280426
5/1/2018,265.1000061,262.1099854,254.732254
5/2/2018,265.6799927,262.7600098,253.0211029
5/3/2018,263.3599854,259.0499878,252.4635315
5/4/2018,266.7900085,261.1499939,255.7319794
5/7/2018,268.019989,266.1099854,256.597229
5/8/2018,267.3299866,265.1499939,256.597229
5/9/2018,269.8699951,267.0899963,259.0774536
5/10/2018,272.3900146,270.2200012,261.4999695
5/11/2018,273.1499939,271.5799866,262.2978821
5/14/2018,274.0799866,272.3599854,262.4228821
5/15/2018,271.6099854,270.0299988,260.6155701
5/16/2018,272.7600098,271.1099854,261.7114563
5/17/2018,273.230011,271.1300049,261.490387
5/18/2018,272.0299988,270.9299927,260.8366394
5/21/2018,273.980011,272.5700073,262.7977295
5/22/2018,274.25,272.2399902,262.0671082
5/23/2018,273.3900146,270.9899902,262.788147
5/24/2018,273.2200012,270.7799988,262.2497864
5/25/2018,272.8599854,271.5799866,261.624939
5/29/2018,271.1700134,267.7600098,258.6159973
5/30/2018,273.1099854,270.4200134,262.0671082
5/31/2018,272.4899902,270.2600098,260.461731
6/1/2018,273.9400024,272.3299866,263.0188599
6/4/2018,275.1900024,274.2600098,264.2685852
6/5/2018,275.5299988,274.1799927,264.4608765
6/6/2018,277.519989,275.0899963,266.6719055
6/7/2018,278.2799988,276.3399963,266.6430969
6/8/2018,278.25,276.6600037,267.4313965
6/11/2018,279.3699951,278.3099976,267.7870178
6/12/2018,279.3299866,278.1900024,268.1331787
6/13/2018,279.480011,277.7999878,267.2775574
6/14/2018,279.3299866,278.0599976,267.95047
6/15/2018,277.5100098,275.3500061,267.6086731
6/18/2018,276.7000122,274.9500122,267.0582275
6/19/2018,275.75,273.5299988,266.034668
6/20/2018,276.7200012,275.5899963,266.4884949
6/21/2018,275.980011,273.6799927,264.8179626
6/22/2018,275.7900085,274.4899902,265.3007813
6/25/2018,273.6199951,269.1000061,261.6892395
6/26/2018,272.5599976,270.7900085,262.2686462
6/27/2018,273.8699951,269.1799927,260.0959167
6/28/2018,271.75,268.4899902,261.5830078
6/29/2018,273.6600037,271.1499939,261.9596558
7/2/2018,272.0400085,269.2399902,262.5197144
7/3/2018,272.980011,270.4200134,261.5926514
7/5/2018,273.1799927,270.9599915,263.7266846
7/6/2018,275.8399963,272.7099915,265.9573669
7/9/2018,277.9599915,276.5,268.3522034
7/10/2018,279.0100098,278.0799866,269.3177795
7/11/2018,278.0400085,276.519989,267.3479004
7/12/2018,279.4299927,277.6000061,269.771698
7/13/2018,279.9299927,278.6600037,269.9841003
7/16/2018,279.7999878,278.8399963,269.7427063
7/17/2018,280.9100037,278.4100037,270.8338623
7/18/2018,281.1799927,280.0599976,271.4036255
7/19/2018,280.7399902,279.4599915,270.3800354
7/20/2018,280.480011,279.5,270.0710144
7/23/2018,280.4299927,279.0599976,270.5731812
7/24/2018,282.5599976,280.6300049,271.9347229
7/25/2018,284.3699951,281.2799988,274.2522888
7/26/2018,284.1099854,283.0899963,273.6052551
7/27/2018,283.8200073,280.3800049,271.7512817
7/30/2018,281.6900024,279.3599854,270.3317871
7/31/2018,282.019989,280.3800049,271.6643372
8/1/2018,282.1300049,280.1300049,271.2104797
8/2/2018,282.5799866,279.1600037,272.6879578
8/3/2018,283.6600037,282.3299866,273.8563232
8/6/2018,284.9899902,283.2000122,274.8606262
8/7/2018,286.0100098,285.2399902,275.76828
8/8/2018,285.9100037,284.9400024,275.6524048
8/9/2018,285.9700012,284.9200134,275.2758789
8/10/2018,284.0599976,282.3599854,273.431488
8/13/2018,284.1600037,281.769989,272.4078979
8/14/2018,284.1700134,282.480011,274.1460266
8/15/2018,282.5400085,280.1600037,272.0989075
8/16/2018,285.0400085,283.3599854,274.3005676
8/17/2018,285.5599976,283.3699951,275.2661438
8/20/2018,285.9700012,285.0599976,275.8552246
8/21/2018,287.3099976,285.7099915,276.5022278
8/22/2018,286.7600098,285.5799866,276.3380737
8/23/2018,286.9400024,285.4299927,275.9710999
8/24/2018,287.6700134,286.3800049,277.6319885
8/27/2018,289.8999939,288.6799927,279.8240051
8/28/2018,290.4200134,289.3999939,279.9592285
8/29/2018,291.7399902,289.8900146,281.4656372
8/30/2018,291.3599854,289.6300049,280.3261719
8/31/2018,290.8099976,289.2900085,280.3357849
9/4/2018,290.2099915,288.6799927,279.8529968
9/5/2018,289.6400146,287.8900146,279.099762
9/6/2018,289.4899902,287,278.2597046
9/7/2018,288.7000122,286.7099915,277.7189636
9/10/2018,289.0400085,287.8800049,278.2017212
9/11/2018,289.5499878,286.980011,279.1190796
9/12/2018,289.7999878,288.230011,279.1867065
9/13/2018,291.0400085,290,280.8379211
9/14/2018,291.269989,290,280.8862305
9/17/2018,290.8599854,289.0299988,279.3991394
9/18/2018,291.5799866,289.5499878,280.9152222
9/19/2018,291.6900024,290.8299866,281.2145386
9/20/2018,293.9400024,291.2399902,283.4934998
9/21/2018,293.2200012,291.8099976,283.2344666
9/24/2018,291.5,290.3699951,282.2935486
9/25/2018,291.6499939,290.480011,282.0316467
9/26/2018,292.2399902,289.4100037,281.1877441
9/27/2018,291.9100037,290.1000061,281.9734497
9/28/2018,291.2799988,289.9500122,282.0025024
10/1/2018,292.9299927,290.980011,282.9822998
10/2/2018,292.3599854,291.1400146,282.8173523
10/3/2018,293.2099915,291.3200073,282.9725952
10/4/2018,291.2399902,287.6600037,280.7608948
10/5/2018,290.269989,286.2200012,279.1894836
10/8/2018,288.2200012,285.5,279.1894836
10/9/2018,288.8599854,286.769989,278.7821045
10/10/2018,286.9100037,277.8800049,269.9549866
10/11/2018,278.8999939,270.3599854,264.0087891
10/12/2018,277.0899963,272.3699951,267.6754456
10/15/2018,277.0400085,274.2999878,266.1719055
10/16/2018,280.8200073,276.0700073,271.9920044
10/17/2018,281.1499939,277.5599976,272.0404968
10/18/2018,280.0700073,274.9700012,268.1119385
10/19/2018,279.2999878,275.4700012,267.9664307
10/22/2018,277.3599854,274.4100037,266.7635803
10/23/2018,274.8699951,268.6099854,265.4056091
10/24/2018,273.7600098,264.7000122,257.3641663
10/25/2018,271.8099976,266.230011,261.9814148
10/26/2018,271,262.2900085,257.3738708
10/29/2018,270.25,259.8500061,255.9479523
10/30/2018,268.1199951,263.1199951,259.7407227
10/31/2018,273.230011,270.1199951,262.5149841
11/1/2018,273.730011,270.3800049,265.3086243
11/2/2018,275.230011,269.5899963,263.7372437
11/5/2018,274.0100098,271.3500061,265.1922302
11/6/2018,275.2999878,273.25,266.8703308
11/7/2018,281.1000061,277.0799866,272.5837402
11/8/2018,281.2200012,279.2200012,272.0889893
11/9/2018,279.2399902,276.1799927,269.4311829
11/12/2018,277.4599915,271.9899902,264.3967896
11/13/2018,275.3299866,271.25,263.9020691
11/14/2018,274.6099854,268.4500122,262.0978394
11/15/2018,273.5400085,267.0100098,264.8332825
11/16/2018,274.75,271.2099915,265.5220032
11/19/2018,273.3800049,268.0700073,261.0308533
11/20/2018,267,263.1499939,256.2001648
11/21/2018,267.1499939,265.0100098,257.0731812
11/23/2018,264.8200073,263.0700073,255.3562622
11/26/2018,267.75,265.3399963,259.4788208
11/27/2018,268.3999939,265.6600037,260.3518066
11/28/2018,274.5799866,268.3299866,266.3464661
11/29/2018,275.5499878,272.4299927,265.7644958
11/30/2018,276.2799988,273.4500122,267.3844299
12/3/2018,280.3999939,277.5100098,270.9249878
12/4/2018,278.8500061,269.8999939,262.1463623
12/6/2018,269.9700012,262.4400024,261.7486267
12/7/2018,271.2200012,262.6300049,255.6666565
12/10/2018,265.1600037,258.6199951,256.1517029
12/11/2018,267.8699951,262.480011,256.2098389
12/12/2018,269,265.3699951,257.5
12/13/2018,267.4899902,264.1199951,257.4126892
12/14/2018,264.0299988,259.8500061,252.6596222
12/17/2018,260.6499939,253.5299988,247.7028656
12/18/2018,257.9500122,253.2799988,247.4312439
12/19/2018,259.3999939,249.3500061,243.7257538
12/20/2018,251.6199951,244.6499939,239.7584381
12/21/2018,249.7100067,239.9799957,234.8458862
