Date,High,Low,Close
2015-10-23,207.9499969482422,206.3000030517578,189.6737823486328
2015-10-26,207.3699951171875,206.55999755859375,189.20765686035156
2015-10-27,207.0,205.7899932861328,188.84202575683594
2015-10-28,208.97999572753906,206.2100067138672,190.9900360107422
2015-10-29,209.27000427246094,208.2100067138672,190.88034057617188
2015-10-30,209.44000244140625,207.74000549316406,190.0576934814453
2015-11-02,210.6199951171875,208.1699981689453,192.30628967285156
2015-11-03,211.66000366210938,209.6999969482422,192.8638153076172
2015-11-04,211.5,209.72000122070312,192.27883911132812
2015-11-05,210.97999572753906,209.08999633789062,192.08688354492188
2015-11-06,210.32000732421875,208.4600067138672,191.986328125
2015-11-09,209.49000549316406,206.9499969482422,190.19479370117188
2015-11-10,208.60000610351562,207.19000244140625,190.63356018066406
2015-11-11,208.94000244140625,207.66000366210938,189.88406372070312
2015-11-12,207.05999755859375,204.82000732421875,187.2332763671875
2015-11-13,204.6699981689453,202.44000244140625,185.1309814453125
2015-11-16,205.69000244140625,202.17999267578125,187.94625854492188
2015-11-17,207.0399932861328,204.8800048828125,187.80914306640625
2015-11-18,208.89999389648438,205.99000549316406,190.78892517089844
2015-11-19,209.0500030517578,208.1999969482422,190.62442016601562
2015-11-20,210.1199951171875,208.86000061035156,191.31907653808594
2015-11-23,209.97999572753906,208.52000427246094,191.0997314453125
2015-11-24,209.8300018310547,207.41000366210938,191.35562133789062
2015-11-25,209.74000549316406,209.00999450683594,191.3282470703125
2015-11-27,209.8000030517578,208.86000061035156,191.54759216308594
2015-11-30,209.88999938964844,208.55999755859375,190.75234985351562
2015-12-01,210.82000732421875,209.11000061035156,192.5713348388672
2015-12-02,211.0,208.22999572753906,190.6061248779297
2015-12-03,209.14999389648438,204.75,187.93711853027344
2015-12-04,209.97000122070312,205.61000061035156,191.60243225097656
2015-12-07,209.72999572753906,207.1999969482422,190.4416046142578
2015-12-08,208.2899932861328,205.77999877929688,189.16192626953125
2015-12-09,208.67999267578125,204.17999267578125,187.6903076171875
2015-12-10,207.42999267578125,205.13999938964844,188.1747589111328
2015-12-11,204.13999938964844,201.50999450683594,184.52772521972656
2015-12-14,203.0500030517578,199.9499969482422,185.4600372314453
2015-12-15,206.11000061035156,202.8699951171875,187.40701293945312
2015-12-16,208.38999938964844,204.8000030517578,190.14913940429688
2015-12-17,208.47999572753906,204.83999633789062,187.25157165527344
2015-12-18,202.92999267578125,199.8300018310547,183.91571044921875
2015-12-21,201.8800048828125,200.08999633789062,185.4328155517578
2015-12-22,203.85000610351562,201.5500030517578,187.1155242919922
2015-12-23,206.07000732421875,204.5800018310547,189.43260192871094
2015-12-24,206.3300018310547,205.4199981689453,189.11997985839844
2015-12-28,205.25999450683594,203.94000244140625,188.6878204345703
2015-12-29,207.7899932861328,206.47000122070312,190.7014923095703
2015-12-30,207.2100067138672,205.75999450683594,189.34983825683594
2015-12-31,205.88999938964844,203.8699951171875,187.45571899414062
2016-01-04,201.02999877929688,198.58999633789062,184.83517456054688
2016-01-05,201.89999389648438,200.0500030517578,185.1477813720703
2016-01-06,200.05999755859375,197.60000610351562,182.81228637695312
2016-01-07,197.44000244140625,193.58999633789062,178.42633056640625
2016-01-08,195.85000610351562,191.5800018310547,176.4678497314453
2016-01-11,193.41000366210938,189.82000732421875,176.6425323486328
2016-01-12,194.5500030517578,191.13999938964844,178.06776428222656
2016-01-13,194.86000061035156,188.3800048828125,173.62661743164062
2016-01-14,193.25999450683594,187.66000366210938,176.47702026367188
2016-01-15,188.75999450683594,185.52000427246094,172.68875122070312
2016-01-19,190.11000061035156,186.1999969482422,172.91864013671875
2016-01-20,187.5,181.02000427246094,170.70266723632812
2016-01-21,188.8699951171875,184.63999938964844,171.65895080566406
2016-01-22,190.75999450683594,188.8800048828125,175.18055725097656
2016-01-25,190.14999389648438,187.41000366210938,172.53240966796875
2016-01-26,190.52999877929688,188.02000427246094,174.88632202148438
2016-01-27,191.55999755859375,187.05999755859375,172.98297119140625
2016-01-28,190.1999969482422,187.16000366210938,173.8840789794922
2016-01-29,193.8800048828125,189.8800048828125,178.1229248046875
2016-02-01,194.5800018310547,191.83999633789062,178.05856323242188
2016-02-02,191.97000122070312,189.5399932861328,174.84951782226562
2016-02-03,191.77999877929688,187.10000610351562,175.8977813720703
2016-02-04,192.75,189.9600067138672,176.17359924316406
2016-02-05,191.6699981689453,187.1999969482422,172.81748962402344
2016-02-08,186.1199951171875,182.8000030517578,170.49118041992188
2016-02-09,186.94000244140625,183.1999969482422,170.50039672851562
2016-02-10,188.33999633789062,185.1199951171875,170.35325622558594
2016-02-11,184.10000610351562,181.08999633789062,168.13731384277344
2016-02-12,186.64999389648438,183.9600067138672,171.60377502441406
2016-02-16,189.80999755859375,187.6300048828125,174.5001220703125
2016-02-17,193.32000732421875,191.00999450683594,177.3505401611328
2016-02-18,193.27000427246094,191.72000122070312,176.6241455078125
2016-02-19,192.17999267578125,190.4499969482422,176.54139709472656
2016-02-22,194.9499969482422,193.7899932861328,179.09759521484375
2016-02-23,194.32000732421875,192.17999267578125,176.83566284179688
2016-02-24,193.52999877929688,189.32000732421875,177.64479064941406
2016-02-25,195.5500030517578,192.8300018310547,179.79640197753906
2016-02-26,196.67999267578125,194.89999389648438,179.38259887695312
2016-02-29,196.22999572753906,193.3300018310547,177.97579956054688
2016-03-01,198.2100067138672,194.4499969482422,182.15945434570312
2016-03-02,199.05999755859375,197.25,182.9778289794922
2016-03-03,199.8000030517578,198.11000061035156,183.6950225830078
2016-03-04,201.35000610351562,199.02999877929688,184.29269409179688
2016-03-07,201.07000732421875,199.25,184.4398193359375
2016-03-08,199.9199981689453,198.2100067138672,182.4261474609375
2016-03-09,199.7899932861328,198.42999267578125,183.32720947265625
2016-03-10,201.07000732421875,197.3800048828125,183.4743194580078
2016-03-11,202.80999755859375,199.52000427246094,186.43508911132812
2016-03-14,203.0399932861328,201.77000427246094,186.19602966308594
2016-03-15,202.52999877929688,201.0500030517578,185.89259338378906
2016-03-16,203.82000732421875,201.5500030517578,186.96835327148438
2016-03-17,205.22999572753906,202.77000427246094,188.15452575683594
2016-03-18,204.77999877929688,203.8000030517578,188.89390563964844
2016-03-21,204.94000244140625,203.8000030517578,189.1619110107422
2016-03-22,205.22999572753906,203.57000732421875,189.0602264404297
2016-03-23,204.3300018310547,203.00999450683594,187.81253051757812
2016-03-24,203.16000366210938,201.74000549316406,187.72938537597656
2016-03-28,203.86000061035156,202.7100067138672,187.84027099609375
2016-03-29,205.25,202.39999389648438,189.5778045654297
2016-03-30,206.8699951171875,205.58999633789062,190.4096221923828
2016-03-31,206.41000366210938,205.3300018310547,189.947509765625
2016-04-01,207.13999938964844,203.97999572753906,191.24143981933594
2016-04-04,207.07000732421875,205.88999938964844,190.62220764160156
2016-04-05,206.25999450683594,203.88999938964844,188.71827697753906
2016-04-06,206.49000549316406,203.97999572753906,190.77931213378906
2016-04-07,205.55999755859375,203.08999633789062,188.4965057373047
2016-04-08,205.85000610351562,203.8699951171875,189.00479125976562
2016-04-11,206.07000732421875,203.91000366210938,188.56117248535156
2016-04-12,206.25,203.6999969482422,190.31719970703125
2016-04-13,208.10000610351562,206.83999633789062,192.23963928222656
2016-04-14,208.60000610351562,207.60000610351562,192.2488555908203
2016-04-15,208.1699981689453,207.39999389648438,192.03623962402344
2016-04-18,209.27999877929688,207.0,193.38565063476562
2016-04-19,210.1999969482422,208.94000244140625,193.9956512451172
2016-04-20,210.9199981689453,209.38999938964844,194.1804962158203
2016-04-21,210.25,208.64999389648438,193.1361083984375
2016-04-22,209.2899932861328,207.91000366210938,193.1361083984375
2016-04-25,208.66000366210938,207.5399932861328,192.80337524414062
2016-04-26,209.52000427246094,208.36000061035156,193.08990478515625
2016-04-27,209.80999755859375,208.0500030517578,193.4873046875
2016-04-28,209.75999450683594,206.9600067138672,191.73123168945312
2016-04-29,207.1300048828125,205.02999877929688,190.69615173339844
2016-05-02,208.17999267578125,206.41000366210938,192.21188354492188
2016-05-03,206.8000030517578,205.27999877929688,190.5390167236328
2016-05-04,205.85000610351562,204.4199981689453,189.47618103027344
2016-05-05,205.97999572753906,204.47000122070312,189.439208984375
2016-05-06,205.77000427246094,203.8800048828125,190.1323699951172
2016-05-09,206.39999389648438,205.36000061035156,190.2895050048828
2016-05-10,208.47000122070312,206.63999938964844,192.65550231933594
2016-05-11,208.5399932861328,206.5,190.85324096679688
2016-05-12,207.49000549316406,205.3699951171875,190.90869140625
2016-05-13,206.86000061035156,204.3800048828125,189.24508666992188
2016-05-16,207.33999633789062,204.88999938964844,191.11204528808594
2016-05-17,206.8000030517578,204.22999572753906,189.32830810546875
2016-05-18,206.3000030517578,203.6300048828125,189.38372802734375
2016-05-19,204.5399932861328,202.77999877929688,188.72750854492188
2016-05-20,206.10000610351562,204.86000061035156,189.9197998046875
2016-05-23,205.83999633789062,204.99000549316406,189.66102600097656
2016-05-24,208.24000549316406,206.13999938964844,192.1194610595703
2016-05-25,209.77000427246094,207.8699951171875,193.422607421875
2016-05-26,209.7100067138672,208.97000122070312,193.47805786132812
2016-05-27,210.25,209.47000122070312,194.3098907470703
2016-05-31,210.69000244140625,209.17999267578125,193.9402313232422
2016-06-01,210.47999572753906,208.88999938964844,194.33763122558594
2016-06-02,210.92999267578125,209.24000549316406,194.92913818359375
2016-06-03,210.69000244140625,208.86000061035156,194.34683227539062
2016-06-06,211.77000427246094,210.50999450683594,195.33580017089844
2016-06-07,212.33999633789062,211.5,195.6407470703125
2016-06-08,212.52000427246094,211.69000244140625,196.27850341796875
2016-06-09,212.22000122070312,211.19000244140625,196.0104522705078
2016-06-10,210.86000061035156,209.42999267578125,194.15277099609375
2016-06-13,210.3699951171875,208.35000610351562,192.65550231933594
2016-06-14,208.74000549316406,206.9199981689453,192.27655029296875
2016-06-15,209.36000061035156,207.52999877929688,192.00852966308594
2016-06-16,208.57000732421875,205.58999633789062,192.58155822753906
2016-06-17,207.1999969482422,205.75,191.86436462402344
2016-06-20,209.61000061035156,207.75,193.0999298095703
2016-06-21,208.9199981689453,207.77999877929688,193.64813232421875
2016-06-22,209.5,207.92999267578125,193.3322296142578
2016-06-23,210.8699951171875,209.27000427246094,195.8499298095703
2016-06-24,210.85000610351562,202.72000122070312,188.8170928955078
2016-06-27,201.60000610351562,198.64999389648438,185.4354248046875
2016-06-28,203.22999572753906,201.1199951171875,188.77996826171875
2016-06-29,206.92999267578125,204.72000122070312,191.9944305419922
2016-06-30,209.5399932861328,206.55999755859375,194.6143035888672
2016-07-01,210.49000549316406,209.2899932861328,195.02308654785156
2016-07-05,209.0800018310547,207.7100067138672,193.62022399902344
2016-07-06,209.8000030517578,207.05999755859375,194.78150939941406
2016-07-07,210.64999389648438,208.6300048828125,194.6607666015625
2016-07-08,212.94000244140625,210.77999877929688,197.55934143066406
2016-07-11,214.07000732421875,212.9499969482422,198.25613403320312
2016-07-12,215.3000030517578,213.42999267578125,199.6961212158203
2016-07-13,215.4499969482422,214.35000610351562,199.66824340820312
2016-07-14,216.6699981689453,215.66000366210938,200.78311157226562
2016-07-15,217.00999450683594,215.30999755859375,200.51368713378906
2016-07-18,216.60000610351562,215.6699981689453,201.05250549316406
2016-07-19,216.22999572753906,215.6300048828125,200.8480987548828
2016-07-20,217.3699951171875,216.19000244140625,201.6842498779297
2016-07-21,217.22000122070312,215.75,200.92247009277344
2016-07-22,217.3000030517578,216.10000610351562,201.82363891601562
2016-07-25,217.05999755859375,215.97000122070312,201.27548217773438
2016-07-26,217.1699981689453,215.75999450683594,201.36834716796875
2016-07-27,217.27000427246094,215.6199951171875,201.1547088623047
2016-07-28,217.11000061035156,215.75,201.386962890625
2016-07-29,217.5399932861328,216.1300048828125,201.7121124267578
2016-08-01,217.64999389648438,216.41000366210938,201.544921875
2016-08-02,216.8300018310547,214.57000732421875,200.25350952148438
2016-08-03,216.25,215.1300048828125,200.83883666992188
2016-08-04,216.77999877929688,214.25,201.05250549316406
2016-08-05,218.22999572753906,216.41000366210938,202.6968994140625
2016-08-08,218.52000427246094,217.74000549316406,202.57611083984375
2016-08-09,218.75999450683594,217.8000030517578,202.6968994140625
2016-08-10,218.39999389648438,217.22999572753906,202.1952362060547
2016-08-11,218.94000244140625,217.9499969482422,203.13356018066406
2016-08-12,218.7100067138672,217.99000549316406,202.95703125
2016-08-15,219.5,218.8800048828125,203.54232788085938
2016-08-16,218.67999267578125,217.9600067138672,202.49253845214844
2016-08-17,218.52999877929688,217.02000427246094,202.8734130859375
2016-08-18,218.89999389648438,218.2100067138672,203.3286590576172
2016-08-19,218.75,217.74000549316406,203.03134155273438
2016-08-22,218.8000030517578,217.8300018310547,203.02206420898438
2016-08-23,219.60000610351562,218.89999389648438,203.43084716796875
2016-08-24,218.91000366210938,217.36000061035156,202.39035034179688
2016-08-25,218.19000244140625,217.22000122070312,202.25096130371094
2016-08-26,219.1199951171875,216.25,201.8700714111328
2016-08-29,218.6699981689453,217.39999389648438,202.86410522460938
2016-08-30,218.58999633789062,217.35000610351562,202.52967834472656
2016-08-31,217.75,216.47000122070312,201.9536895751953
2016-09-01,217.72999572753906,216.02999877929688,201.96298217773438
2016-09-02,218.8699951171875,217.6999969482422,202.8734130859375
2016-09-06,219.1199951171875,217.86000061035156,203.48658752441406
2016-09-07,219.22000122070312,218.3000030517578,203.46800231933594
2016-09-08,218.94000244140625,218.14999389648438,203.0034942626953
2016-09-09,217.02999877929688,213.25,198.14463806152344
2016-09-12,216.80999755859375,212.30999755859375,200.98748779296875
2016-09-13,215.14999389648438,212.5,198.09815979003906
2016-09-14,214.6999969482422,212.5,198.02383422851562
2016-09-15,215.72999572753906,212.75,200.00271606445312
2016-09-16,213.69000244140625,212.57000732421875,199.2295684814453
2016-09-19,214.8800048828125,213.02999877929688,199.2668914794922
2016-09-20,214.58999633789062,213.3800048828125,199.27626037597656
2016-09-21,216.02999877929688,213.44000244140625,201.5172119140625
2016-09-22,217.52999877929688,216.7100067138672,202.7870635986328
2016-09-23,216.8800048828125,215.8800048828125,201.67593383789062
2016-09-26,215.22999572753906,214.00999450683594,200.04193115234375
2016-09-27,215.67999267578125,213.6199951171875,201.28379821777344
2016-09-28,216.82000732421875,214.7100067138672,202.28286743164062
2016-09-29,216.8699951171875,214.0399932861328,200.45278930664062
2016-09-30,217.1199951171875,215.36000061035156,201.96539306640625
2016-10-03,216.0399932861328,215.0399932861328,201.47982788085938
2016-10-04,216.1699981689453,213.99000549316406,200.45278930664062
2016-10-05,216.1300048828125,215.3300018310547,201.33981323242188
2016-10-06,216.0399932861328,214.74000549316406,201.47982788085938
2016-10-07,216.3000030517578,214.19000244140625,200.78890991210938
2016-10-10,216.6999969482422,215.99000549316406,201.83470153808594
2016-10-11,215.74000549316406,212.5800018310547,199.28558349609375
2016-10-12,214.32000732421875,213.00999450683594,199.5470428466797
2016-10-13,213.58999633789062,211.2100067138672,198.8934326171875
2016-10-14,214.69000244140625,213.02999877929688,198.9961700439453
2016-10-17,213.38999938964844,212.1699981689453,198.30517578125
2016-10-18,214.30999755859375,213.27000427246094,199.5470428466797
2016-10-19,214.63999938964844,213.60000610351562,200.07928466796875
2016-10-20,214.52999877929688,213.11000061035156,199.7057647705078
2016-10-21,214.0800018310547,212.75999450683594,199.7991485595703
2016-10-24,215.32000732421875,214.47999572753906,200.64881896972656
2016-10-25,214.97999572753906,213.97999572753906,199.9765625
2016-10-26,214.4199981689453,212.92999267578125,199.57505798339844
2016-10-27,214.6199951171875,213.0800018310547,199.04286193847656
2016-10-28,213.92999267578125,211.7100067138672,198.45455932617188
2016-10-31,213.19000244140625,212.36000061035156,198.4639129638672
2016-11-01,212.99000549316406,209.60000610351562,197.02597045898438
2016-11-02,211.10000610351562,209.22999572753906,195.84014892578125
2016-11-03,210.24000549316406,208.4600067138672,194.94374084472656
2016-11-04,209.88999938964844,208.3800048828125,194.72903442382812
2016-11-07,213.19000244140625,208.5500030517578,199.0241241455078
2016-11-08,214.77000427246094,212.3800048828125,199.92051696777344
2016-11-09,217.10000610351562,212.33999633789062,202.0401153564453
2016-11-10,218.30999755859375,215.22000122070312,202.54429626464844
2016-11-11,216.6999969482422,215.32000732421875,202.07745361328125
2016-11-14,217.27000427246094,215.72000122070312,202.23617553710938
2016-11-15,218.27999877929688,216.8000030517578,203.81417846679688
2016-11-16,218.13999938964844,217.4199981689453,203.43136596679688
2016-11-17,219.05999755859375,217.9199981689453,204.47714233398438
2016-11-18,219.27000427246094,218.2899932861328,204.0196075439453
2016-11-21,220.17999267578125,219.0,205.56024169921875
2016-11-22,220.7899932861328,219.72999572753906,205.96176147460938
2016-11-23,220.75999450683594,219.75,206.0738067626953
2016-11-25,221.55999755859375,221.00999450683594,206.83946228027344
2016-11-28,221.47999572753906,220.36000061035156,205.8683624267578
2016-11-29,221.44000244140625,220.1699981689453,206.2698516845703
2016-11-30,221.82000732421875,220.30999755859375,205.7750244140625
2016-12-01,220.72999572753906,219.14999389648438,205.0186767578125
2016-12-02,220.25,219.25999450683594,205.1213836669922
2016-12-05,221.39999389648438,220.4199981689453,206.3539276123047
2016-12-06,221.74000549316406,220.66000366210938,207.00753784179688
2016-12-07,224.6699981689453,221.3800048828125,209.71534729003906
2016-12-08,225.6999969482422,224.25999450683594,210.2288818359375
2016-12-09,226.52999877929688,225.3699951171875,211.49876403808594
2016-12-12,226.9600067138672,225.75999450683594,211.25599670410156
2016-12-13,228.33999633789062,227.0,212.6659393310547
2016-12-14,228.22999572753906,225.3699951171875,210.9105224609375
2016-12-15,227.80999755859375,225.88999938964844,211.7788848876953
2016-12-16,226.0800018310547,224.6699981689453,211.3646697998047
2016-12-19,226.02000427246094,225.0800018310547,211.82489013671875
2016-12-20,226.57000732421875,225.8800048828125,212.6420440673828
2016-12-21,226.4499969482422,225.77000427246094,212.05032348632812
2016-12-22,225.74000549316406,224.9199981689453,211.68399047851562
2016-12-23,225.72000122070312,225.2100067138672,211.9939727783203
2016-12-27,226.72999572753906,226.0,212.51995849609375
2016-12-28,226.58999633789062,224.27000427246094,210.76356506347656
2016-12-29,224.88999938964844,223.83999633789062,210.7165985107422
2016-12-30,224.8300018310547,222.72999572753906,209.94644165039062
2017-01-03,225.8300018310547,223.8800048828125,211.55255126953125
2017-01-04,226.75,225.61000061035156,212.8111114501953
2017-01-05,226.5800018310547,225.47999572753906,212.6420440673828
2017-01-06,227.75,225.89999389648438,213.40281677246094
2017-01-09,227.07000732421875,226.4199981689453,212.6984405517578
2017-01-10,227.4499969482422,226.00999450683594,212.6984405517578
2017-01-11,227.10000610351562,225.58999633789062,213.29949951171875
2017-01-12,226.75,224.9600067138672,212.76414489746094
2017-01-13,227.39999389648438,226.69000244140625,213.2525177001953
2017-01-17,226.77999877929688,225.8000030517578,212.5011444091797
2017-01-18,226.8000030517578,225.89999389648438,212.9707794189453
2017-01-19,227.0,225.41000366210938,212.18182373046875
2017-01-20,227.30999755859375,225.97000122070312,212.96136474609375
2017-01-23,226.80999755859375,225.27000427246094,212.4071807861328
2017-01-24,228.0800018310547,226.27000427246094,213.7691192626953
2017-01-25,229.57000732421875,228.50999450683594,215.61940002441406
2017-01-26,229.7100067138672,229.00999450683594,215.39401245117188
2017-01-27,229.58999633789062,228.75999450683594,215.05587768554688
2017-01-30,228.1999969482422,226.41000366210938,213.72215270996094
2017-01-31,227.60000610351562,226.32000732421875,213.70339965820312
2017-02-01,228.58999633789062,226.94000244140625,213.78790283203125
2017-02-02,228.10000610351562,226.82000732421875,213.92877197265625
2017-02-03,229.5500030517578,228.4600067138672,215.4033966064453
2017-02-06,229.3300018310547,228.5399932861328,215.01829528808594
2017-02-07,229.66000366210938,228.72000122070312,215.02769470214844
2017-02-08,229.38999938964844,228.30999755859375,215.30946350097656
2017-02-09,230.9499969482422,229.24000549316406,216.58680725097656
2017-02-10,231.77000427246094,230.6199951171875,217.44149780273438
2017-02-13,233.07000732421875,232.0500030517578,218.62496948242188
2017-02-14,233.7100067138672,232.16000366210938,219.49844360351562
2017-02-15,235.13999938964844,233.38999938964844,220.644287109375
2017-02-16,235.16000366210938,233.85000610351562,220.4564666748047
2017-02-17,235.08999633789062,233.92999267578125,220.80397033691406
2017-02-21,236.69000244140625,235.50999450683594,222.118896484375
2017-02-22,236.5399932861328,235.8300018310547,221.92164611816406
2017-02-23,236.89999389648438,235.55999755859375,222.07191467285156
2017-02-24,236.7899932861328,235.41000366210938,222.3537139892578
2017-02-27,237.30999755859375,236.35000610351562,222.7012176513672
2017-02-28,236.9499969482422,236.02000427246094,222.10009765625
2017-03-01,240.32000732421875,238.3699951171875,225.20895385742188
2017-03-02,239.57000732421875,238.2100067138672,223.7907257080078
2017-03-03,238.61000061035156,237.72999572753906,223.93162536621094
2017-03-06,238.1199951171875,237.00999450683594,223.2647705078125
2017-03-07,237.77000427246094,236.75999450683594,222.59788513183594
2017-03-08,237.63999938964844,236.39999389648438,222.1846160888672
2017-03-09,237.24000549316406,235.74000549316406,222.46640014648438
2017-03-10,238.02000427246094,236.58999633789062,223.24594116210938
2017-03-13,237.86000061035156,237.24000549316406,223.35867309570312
2017-03-14,237.24000549316406,236.19000244140625,222.5039520263672
2017-03-15,239.44000244140625,237.2899932861328,224.42938232421875
2017-03-16,239.1999969482422,238.10000610351562,223.98797607421875
2017-03-17,237.97000122070312,237.02999877929688,223.59458923339844
2017-03-20,237.36000061035156,236.32000732421875,223.34934997558594
2017-03-21,237.61000061035156,233.5800018310547,220.48162841796875
2017-03-22,234.61000061035156,233.0500030517578,221.00045776367188
2017-03-23,235.33999633789062,233.60000610351562,220.76466369628906
2017-03-24,235.0399932861328,232.9600067138672,220.60426330566406
2017-03-27,233.9199981689453,231.61000061035156,220.37786865234375
2017-03-28,235.80999755859375,233.13999938964844,221.9815216064453
2017-03-29,235.80999755859375,234.72999572753906,222.1890411376953
2017-03-30,236.52000427246094,235.27000427246094,222.89654541015625
2017-03-31,236.50999450683594,235.67999267578125,222.3777313232422
2017-04-03,236.02999877929688,233.91000366210938,221.99095153808594
2017-04-04,235.5800018310547,234.55999755859375,222.13241577148438
2017-04-05,237.38999938964844,234.5399932861328,221.47215270996094
2017-04-06,236.0399932861328,234.42999267578125,222.09475708007812
2017-04-07,236.0,234.63999938964844,221.86830139160156
2017-04-10,236.25999450683594,234.72999572753906,222.00039672851562
2017-04-11,235.17999267578125,233.33999633789062,221.73626708984375
2017-04-12,234.9600067138672,233.77000427246094,220.76466369628906
2017-04-13,234.49000549316406,232.50999450683594,219.33079528808594
2017-04-17,234.57000732421875,232.8800048828125,221.27403259277344
2017-04-18,234.49000549316406,233.0800018310547,220.6136932373047
2017-04-19,234.9499969482422,233.17999267578125,220.2080841064453
2017-04-20,235.85000610351562,233.77999877929688,222.00039672851562
2017-04-21,235.30999755859375,234.1300048828125,221.2928924560547
2017-04-24,237.41000366210938,234.55999755859375,223.72665405273438
2017-04-25,238.9499969482422,237.80999755859375,225.02842712402344
2017-04-26,239.52999877929688,238.35000610351562,224.88694763183594
2017-04-27,238.9499969482422,237.97999572753906,225.07559204101562
2017-04-28,238.92999267578125,237.92999267578125,224.58509826660156
2017-05-01,239.1699981689453,238.1999969482422,225.1510467529297
2017-05-02,238.97999572753906,238.3000030517578,225.23594665527344
2017-05-03,238.8800048828125,237.6999969482422,224.96240234375
2017-05-04,238.9199981689453,237.77999877929688,225.22654724121094
2017-05-05,239.72000122070312,238.67999267578125,226.11325073242188
2017-05-08,239.9199981689453,239.1699981689453,226.07553100585938
2017-05-09,240.19000244140625,239.0399932861328,225.86798095703125
2017-05-10,239.8699951171875,239.14999389648438,226.2736053466797
2017-05-11,239.57000732421875,238.1300048828125,225.8114013671875
2017-05-12,239.42999267578125,238.6699981689453,225.4340362548828
2017-05-15,240.44000244140625,239.4499969482422,226.6792449951172
2017-05-16,240.6699981689453,239.6300048828125,226.47169494628906
2017-05-17,240.0800018310547,235.75,222.45318603515625
2017-05-18,237.75,235.42999267578125,223.34934997558594
2017-05-19,239.0800018310547,237.27000427246094,224.80203247070312
2017-05-22,239.7100067138672,238.82000732421875,225.94345092773438
2017-05-23,240.24000549316406,239.50999450683594,226.44342041015625
2017-05-24,240.72999572753906,239.92999267578125,226.9716796875
2017-05-25,242.0800018310547,240.9600067138672,228.05645751953125
2017-05-26,241.89999389648438,241.4499969482422,228.00930786132812
2017-05-30,241.7899932861328,241.16000366210938,227.81121826171875
2017-05-31,241.8800048828125,240.63999938964844,227.75462341308594
2017-06-01,243.3800048828125,241.63999938964844,229.56578063964844
2017-06-02,244.35000610351562,243.0800018310547,230.3298797607422
2017-06-05,244.3000030517578,243.75999450683594,230.16009521484375
2017-06-06,243.97999572753906,243.1199951171875,229.4242706298828
2017-06-07,243.9199981689453,242.8300018310547,229.8488006591797
2017-06-08,244.3300018310547,243.1699981689453,229.9619903564453
2017-06-09,245.00999450683594,241.9499969482422,229.61297607421875
2017-06-12,243.4199981689453,242.3800048828125,229.56578063964844
2017-06-13,244.61000061035156,243.5800018310547,230.68836975097656
2017-06-14,244.8699951171875,243.2899932861328,230.39590454101562
2017-06-15,243.91000366210938,242.36000061035156,229.95257568359375
2017-06-16,242.8300018310547,241.6300048828125,230.0028076171875
2017-06-19,244.72999572753906,243.47999572753906,231.9176025390625
2017-06-20,244.25999450683594,242.99000549316406,230.35353088378906
2017-06-21,243.58999633789062,242.41000366210938,230.29664611816406
2017-06-22,243.52999877929688,242.63999938964844,230.19236755371094
2017-06-23,243.50999450683594,242.47000122070312,230.46726989746094
2017-06-26,244.3800048828125,243.0500030517578,230.6189422607422
2017-06-27,243.3800048828125,241.30999755859375,228.76101684570312
2017-06-28,243.72000122070312,242.22999572753906,230.8085174560547
2017-06-29,243.72000122070312,239.9600067138672,228.77996826171875
2017-06-30,242.7100067138672,241.5800018310547,229.20654296875
2017-07-03,243.3800048828125,242.2100067138672,229.59519958496094
2017-07-05,243.00999450683594,241.6999969482422,230.1260223388672
2017-07-06,242.02999877929688,240.33999633789062,228.02163696289062
2017-07-07,242.27999877929688,240.55999755859375,229.50039672851562
2017-07-10,242.8000030517578,241.75999450683594,229.74684143066406
2017-07-11,242.5500030517578,240.85000610351562,229.5762176513672
2017-07-12,244.1999969482422,243.3000030517578,231.3014373779297
2017-07-13,244.5500030517578,243.75999450683594,231.69007873535156
2017-07-14,245.97000122070312,244.30999755859375,232.7707061767578
2017-07-17,245.91000366210938,245.3300018310547,232.74227905273438
2017-07-18,245.72000122070312,244.6699981689453,232.86550903320312
2017-07-19,247.0,246.00999450683594,234.12623596191406
2017-07-20,247.4199981689453,246.47000122070312,234.23049926757812
2017-07-21,246.91000366210938,246.17999267578125,234.02198791503906
2017-07-24,246.97999572753906,246.27999877929688,233.965087890625
2017-07-25,247.8000030517578,247.16000366210938,234.53384399414062
2017-07-26,247.7899932861328,247.1300048828125,234.5433349609375
2017-07-27,248.0,245.67999267578125,234.32528686523438
2017-07-28,247.05999755859375,246.1300048828125,234.05039978027344
2017-07-31,247.47999572753906,246.52999877929688,233.91770935058594
2017-08-01,247.5,246.72000122070312,234.43907165527344
2017-08-02,247.60000610351562,246.3699951171875,234.5528106689453
2017-08-03,247.33999633789062,246.63999938964844,234.09780883789062
2017-08-04,247.7899932861328,246.97000122070312,234.52438354492188
2017-08-07,247.8699951171875,247.3699951171875,234.9604034423828
2017-08-08,248.91000366210938,246.8300018310547,234.38217163085938
2017-08-09,247.30999755859375,246.05999755859375,234.37269592285156
2017-08-10,246.44000244140625,243.6999969482422,231.06446838378906
2017-08-11,244.8000030517578,243.75,231.4056854248047
2017-08-14,246.7899932861328,245.5500030517578,233.69964599609375
2017-08-15,247.0,246.16000366210938,233.67123413085938
2017-08-16,247.57000732421875,246.4499969482422,234.078857421875
2017-08-17,246.60000610351562,243.08999633789062,230.42935180664062
