Date,TEDSPREAD
7/9/2018,38.261
7/10/2018,36.8375
7/11/2018,38.3398
7/12/2018,37.8016
7/13/2018,37.0024
7/16/2018,35.6527
7/17/2018,33.4472
7/18/2018,35.0383
7/19/2018,36.2851
7/20/2018,37.3026
7/23/2018,37.9673
7/24/2018,35.0455
7/25/2018,34.4883
7/26/2018,35.7231
7/27/2018,36.1053
7/30/2018,36.1911
7/31/2018,32.829
8/1/2018,33.0651
8/2/2018,33.8373
8/3/2018,34.1202
8/6/2018,33.6444
8/7/2018,29.8123
8/8/2018,29.2176
8/9/2018,29.4912
8/10/2018,27.6505
8/13/2018,27.6237
8/14/2018,24.8824
8/15/2018,25.8304
8/16/2018,27.6602
8/17/2018,27.9373
8/20/2018,27.7236
8/21/2018,24.8889
8/22/2018,24.0261
8/23/2018,23.7448
8/24/2018,23.087
8/27/2018,22.0749
8/28/2018,20.4839
8/29/2018,19.5156
8/30/2018,22.4388
8/31/2018,22.6929
9/3/2018,22.1809
9/4/2018,21.3692
9/5/2018,18.6528
9/6/2018,20.2025
9/7/2018,20.1465
9/10/2018,20.971
9/11/2018,19.6157
9/12/2018,19.6094
9/13/2018,20.1411
9/14/2018,19.4542
9/17/2018,19.1167
9/18/2018,17.6347
9/19/2018,19.2355
9/20/2018,20.5483
9/21/2018,20.9555
9/24/2018,20.8123
9/25/2018,17.6281
9/26/2018,19.4357
9/27/2018,21.2045
9/28/2018,20.2011
10/1/2018,20.4454
10/2/2018,20.0218
10/3/2018,19.085
10/4/2018,19.749
10/5/2018,19.9017
10/8/2018,20.5207
10/9/2018,18.5921
10/10/2018,16.6781
10/11/2018,17.8041
10/12/2018,17.3465
10/15/2018,17.5728
10/16/2018,14.7552
10/17/2018,14.5076
10/18/2018,16.4591
10/19/2018,17.3217
10/22/2018,18.6116
10/23/2018,16.7229
10/24/2018,18.0369
10/25/2018,18.4331
10/26/2018,20.1031
10/29/2018,22.2803
10/30/2018,21.8349
10/31/2018,23.3433
11/1/2018,26.6836
11/2/2018,27.8156
11/5/2018,27.7736
11/6/2018,25.3212
11/7/2018,24.7855
11/8/2018,26.6635
11/9/2018,27.3302
11/12/2018,26.9302
11/13/2018,27.9139
11/14/2018,25.7773
11/15/2018,28.4312
11/16/2018,30.2085
11/19/2018,29.8419
11/20/2018,27.4052
11/21/2018,28.022
11/22/2018,29.253
11/23/2018,29.4942
11/26/2018,31.3283
11/27/2018,31.6662
11/28/2018,32.7708
11/29/2018,38.5007
11/30/2018,39.3715
12/3/2018,41.9235
12/4/2018,33.1743
12/5/2018,35.8613
12/6/2018,36.528
12/7/2018,38.5067
12/10/2018,40.2919
12/11/2018,39.2227
12/12/2018,36.0101
12/13/2018,38.1211
12/14/2018,39.1623
12/17/2018,42.292
12/18/2018,40.7792
12/19/2018,39.5318
12/20/2018,44.4983
12/21/2018,44.5892
12/24/2018,44.0573
12/25/2018,44.0573
12/26/2018,38.8344
12/27/2018,40.3716
12/28/2018,42.6389
12/31/2018,45.2702
1/1/2019,45.2702
1/2/2019,38.4177
1/3/2019,39.5716
1/4/2019,39.7378
1/7/2019,39.3029
1/8/2019,34.4414
1/9/2019,36.3523
1/10/2019,37.4571
1/11/2019,37.3115
1/14/2019,36.7469
1/15/2019,35.075
1/16/2019,37.3173
1/17/2019,37.903
1/18/2019,36.7473
1/21/2019,37.8853
1/22/2019,38.588
1/23/2019,37.3753
1/24/2019,41.1627
1/25/2019,37.8455
1/28/2019,36.979
1/29/2019,33.7084
1/30/2019,32.3982
1/31/2019,35.3603
2/1/2019,34.6637
2/4/2019,35.6232
2/5/2019,33.3769
2/6/2019,32.5362
2/7/2019,30.028
2/8/2019,28.612
2/11/2019,26.371
2/12/2019,26.7623
2/13/2019,25.6089
2/14/2019,27.4076
2/15/2019,26.3717
2/18/2019,22.4467
2/19/2019,22.2247
2/20/2019,22.8023
2/21/2019,20.8109
2/22/2019,20.3849
2/25/2019,19.8957
2/26/2019,19.0794
2/27/2019,19.0773
2/28/2019,18.25
3/1/2019,16.8921
3/4/2019,18.334
3/5/2019,17.3676
3/6/2019,14.3748
3/7/2019,15.5174
3/8/2019,15.6794
3/11/2019,18.1396
3/12/2019,15.2598
3/13/2019,17.2957
3/14/2019,17.9436
3/15/2019,19.0543
3/18/2019,20.0648
3/19/2019,16.9532
3/20/2019,15.3683
3/21/2019,14.3217
3/22/2019,16.7479
3/25/2019,16.6513
3/26/2019,14.903
3/27/2019,18.1035
3/28/2019,17.7076
3/29/2019,21.8884
4/1/2019,21.7352
4/2/2019,19.2359
4/3/2019,17.7625
4/4/2019,16.61
4/5/2019,17.0083
4/8/2019,17.237
4/9/2019,17.6519
4/10/2019,19.3797
4/11/2019,17.9511
4/12/2019,17.9113
4/15/2019,18.6782
4/16/2019,18.0755
4/17/2019,16.3839
4/18/2019,16.95
4/19/2019,16.95
4/22/2019,15.9404
4/23/2019,15.756
4/24/2019,16.8981
4/25/2019,17.0271
4/26/2019,17.3683
4/29/2019,17.2656
4/30/2019,16.5768
5/1/2019,16.8363
5/2/2019,14.7891
5/3/2019,14.3121
5/6/2019,14.8409
5/7/2019,14.9573
5/8/2019,12.26
5/9/2019,11.8011
5/10/2019,11.1121
5/13/2019,12.1909
5/14/2019,13.2596
5/15/2019,13.3383
5/16/2019,13.3169
5/17/2019,14.8705
5/20/2019,15.8049
5/21/2019,15.7249
5/22/2019,15.8652
5/23/2019,17.0071
5/24/2019,18.774
5/27/2019,18.774
5/28/2019,18.4197
5/29/2019,17.3604
5/30/2019,15.687
5/31/2019,16.2647
6/3/2019,15.4174
6/4/2019,14.0223
6/5/2019,13.5051
6/6/2019,14.7419
6/7/2019,18.4025
6/10/2019,16.4148
6/11/2019,20.3769
6/12/2019,21.3044
6/13/2019,24.1667
6/14/2019,23.3803
6/17/2019,24.019
6/18/2019,17.587
6/19/2019,22.6891
6/20/2019,21.4841
6/21/2019,24.9572
6/24/2019,22.8189
6/25/2019,19.0421
6/26/2019,19.1193
6/27/2019,18.5454
6/28/2019,23.3037
7/1/2019,22.4622
7/2/2019,14.0787
7/3/2019,8.5716
7/4/2019,9.9846
7/5/2019,9.6151
7/8/2019,10.7246
7/9/2019,10.5273
7/10/2019,17.0788
7/11/2019,16.2976
7/12/2019,19.2465
7/15/2019,17.6149
7/16/2019,15.568
7/17/2019,18.9499
7/18/2019,25.7183
7/19/2019,19.5638
7/22/2019,21.6559
7/23/2019,23.4288
7/24/2019,17.4176
7/25/2019,15.5711
7/26/2019,15.3236
7/29/2019,15.5943
7/30/2019,19.3943
7/31/2019,20.3991
8/1/2019,21.239
8/2/2019,19.0908
8/5/2019,21.2091
8/6/2019,15.9048
8/7/2019,17.2022
8/8/2019,17.3753
8/9/2019,18.9186
8/12/2019,20.6823
8/13/2019,17.0836
8/14/2019,22.9957
8/15/2019,24.4438
8/16/2019,27.7373
8/19/2019,25.7188
8/20/2019,24.9469
8/21/2019,17.5844
8/22/2019,15.0304
8/23/2019,19.0976
8/26/2019,16.7994
8/27/2019,14.7949
8/28/2019,14.4537
8/29/2019,15.2264
8/30/2019,16.1137
9/2/2019,15.6257
9/3/2019,17.5896
9/4/2019,16.9016
9/5/2019,15.1193
9/6/2019,18.6063
9/9/2019,19.0417
9/10/2019,19.8238
9/11/2019,18.3695
9/12/2019,16.735
9/13/2019,18.3411
9/16/2019,16.8744
9/17/2019,19.2237
9/18/2019,22.5156
9/19/2019,24.1086
9/20/2019,23.7656
9/23/2019,21.7067
9/24/2019,21.0402
9/25/2019,21.7657
9/26/2019,30.201
9/27/2019,31.9596
9/30/2019,27.7988
10/1/2019,32.6813
10/2/2019,31.766
10/3/2019,35.3061
10/4/2019,33.972
10/7/2019,30.9469
10/8/2019,34.2839
10/9/2019,30.9976
10/10/2019,32.2183
10/11/2019,33.9796
10/14/2019,33.9796
10/15/2019,35.3929
10/16/2019,35.204
10/17/2019,30.1933
10/18/2019,29.7215
10/21/2019,28.3162
10/22/2019,29.7529
10/23/2019,28.842
10/24/2019,27.4245
10/25/2019,26.6971
10/28/2019,30.7714
10/29/2019,32.6357
10/30/2019,33.653
10/31/2019,37.8245
11/1/2019,37.6899
11/4/2019,37.9394
11/5/2019,35.7509
11/6/2019,36.3201
11/7/2019,34.7591
11/8/2019,35.7346
11/11/2019,36.1345
11/12/2019,34.555
11/13/2019,34.5779
11/14/2019,34.2658
11/15/2019,34.1357
11/18/2019,34.4975
11/19/2019,34.0709
11/20/2019,34.2334
11/21/2019,34.5466
11/22/2019,34.0613
11/25/2019,33.694
11/26/2019,33.0852
11/27/2019,32.8445
11/28/2019,32.1575
11/29/2019,33.8278
12/2/2019,35.0849
12/3/2019,33.2456
12/4/2019,35.1203
12/5/2019,35.9381
12/6/2019,38.5552
12/9/2019,35.5335
12/10/2019,34.6136
12/11/2019,32.5841
12/12/2019,34.7524
12/13/2019,34.3479
12/16/2019,35.0095
12/17/2019,36.3948
12/18/2019,35.6706
12/19/2019,36.6278
12/20/2019,37.3477
12/23/2019,39.0545
12/24/2019,39.3838
12/25/2019,39.3838
12/26/2019,39.6466
12/27/2019,39.3599
12/30/2019,38.9136
12/31/2019,36.477
1/1/2020,36.477
1/2/2020,37.4631
1/3/2020,36.6372
1/6/2020,35.4565
1/7/2020,36.762
1/8/2020,30.8318
1/9/2020,32.4822
1/10/2020,30.7202
1/13/2020,29.5646
1/14/2020,29.127
1/15/2020,27.9714
1/16/2020,28.0524
1/17/2020,26.5605
1/20/2020,24.8605
1/21/2020,27.3269
1/22/2020,25.727
1/23/2020,24.5463
1/24/2020,26.9952
1/27/2020,24.1455
1/28/2020,22.3263
1/29/2020,23.6081
1/30/2020,21.2021
1/31/2020,21.2901
2/3/2020,18.7475
2/4/2020,19.1143
2/5/2020,19.2898
2/6/2020,17.5218
2/7/2020,19.5211
2/10/2020,16.9846
2/11/2020,14.8206
2/12/2020,13.4526
2/13/2020,11.9912
2/14/2020,12.2862
2/17/2020,12.3993
2/18/2020,12.581
2/19/2020,12.6776
2/20/2020,11.1032
2/21/2020,13.334
2/24/2020,12.1266
2/25/2020,12.725
2/26/2020,10.5494
2/27/2020,15.9726
2/28/2020,19.5737
3/2/2020,6.6028
3/3/2020,39.4587
3/4/2020,29.0253
3/5/2020,38.7964
3/6/2020,44.5643
3/9/2020,42.7274
3/10/2020,35.1577
3/11/2020,37.8155
3/12/2020,43.7817
3/13/2020,59.8988
3/16/2020,69.6126
3/17/2020,91.4583
3/18/2020,112.8458
3/19/2020,122.0545
3/20/2020,123.7169
3/23/2020,125.121
3/24/2020,127.0501
3/25/2020,134.8317
3/26/2020,151.1834
3/27/2020,148.8252
3/30/2020,142.3213
3/31/2020,138.9491
4/1/2020,139.8371
4/2/2020,132.7245
4/3/2020,132.8914
4/6/2020,129.8998
